x,y,major,minor,pressure,orientation,instance,instance, user
430.0,871.0,5.0,5.0,0.0,-1.0,20140213_194111572-pad,hand-20140213_200653
421.0,397.0,6.0,6.0,0.0,-1.0,20140213_194112242-pad,hand-20140213_200653
139.0,846.0,5.0,5.0,0.0,-1.0,20140213_194113143-pad,hand-20140213_200653
143.0,850.0,5.0,5.0,0.0,-1.0,20140213_194113681-pad,hand-20140213_200653
160.0,711.0,6.0,5.0,0.0,-1.0,20140213_194114312-pad,hand-20140213_200653
171.0,655.0,6.0,6.0,0.0,-1.0,20140213_194114852-pad,hand-20140213_200653
847.0,664.0,5.0,5.0,0.0,-1.0,20140213_194115552-pad,hand-20140213_200653
961.0,667.0,4.0,4.0,0.0,-1.0,20140213_194116082-pad,hand-20140213_200653
687.0,658.0,5.0,5.0,0.0,-1.0,20140213_194116672-pad,hand-20140213_200653
685.0,567.0,5.0,5.0,0.0,-1.0,20140213_194117162-pad,hand-20140213_200653
378.0,708.0,6.0,6.0,0.0,-1.0,20140213_194117752-pad,hand-20140213_200653
431.0,674.0,6.0,6.0,0.0,-1.0,20140213_194118212-pad,hand-20140213_200653
700.0,443.0,6.0,5.0,0.0,-1.0,20140213_194119163-pad,hand-20140213_200653
710.0,408.0,5.0,5.0,0.0,-1.0,20140213_194119731-pad,hand-20140213_200653
948.0,469.0,5.0,5.0,0.0,-1.0,20140213_194120391-pad,hand-20140213_200653
949.0,377.0,5.0,5.0,0.0,-1.0,20140213_194120942-pad,hand-20140213_200653
964.0,134.0,5.0,5.0,0.0,-1.0,20140213_194121502-pad,hand-20140213_200653
1029.0,194.0,4.0,4.0,0.0,-1.0,20140213_194122001-pad,hand-20140213_200653
715.0,151.0,5.0,5.0,0.0,-1.0,20140213_194122572-pad,hand-20140213_200653
684.0,175.0,5.0,5.0,0.0,-1.0,20140213_194123002-pad,hand-20140213_200653
446.0,132.0,5.0,5.0,0.0,-1.0,20140213_194123562-pad,hand-20140213_200653
449.0,118.0,5.0,5.0,0.0,-1.0,20140213_194124021-pad,hand-20140213_200653
153.0,381.0,5.0,5.0,0.0,-1.0,20140213_194124522-pad,hand-20140213_200653
134.0,396.0,5.0,5.0,0.0,-1.0,20140213_194124901-pad,hand-20140213_200653
187.0,166.0,6.0,6.0,0.0,-1.0,20140213_194125343-pad,hand-20140213_200653
127.0,146.0,5.0,5.0,0.0,-1.0,20140213_194125745-pad,hand-20140213_200653
159.0,1658.0,5.0,5.0,0.0,-1.0,20140213_194144653-pad,hand-20140213_200653
141.0,1646.0,5.0,5.0,0.0,-1.0,20140213_194145242-pad,hand-20140213_200653
189.0,1459.0,6.0,6.0,0.0,-1.0,20140213_194145813-pad,hand-20140213_200653
152.0,1426.0,5.0,5.0,0.0,-1.0,20140213_194146262-pad,hand-20140213_200653
404.0,1456.0,5.0,5.0,0.0,-1.0,20140213_194146721-pad,hand-20140213_200653
422.0,1438.0,5.0,5.0,0.0,-1.0,20140213_194147172-pad,hand-20140213_200653
425.0,1638.0,5.0,5.0,0.0,-1.0,20140213_194147612-pad,hand-20140213_200653
399.0,1666.0,5.0,5.0,0.0,-1.0,20140213_194148032-pad,hand-20140213_200653
653.0,1633.0,5.0,5.0,0.0,-1.0,20140213_194148512-pad,hand-20140213_200653
672.0,1645.0,5.0,5.0,0.0,-1.0,20140213_194148922-pad,hand-20140213_200653
670.0,1441.0,5.0,5.0,0.0,-1.0,20140213_194149371-pad,hand-20140213_200653
648.0,1442.0,5.0,5.0,0.0,-1.0,20140213_194149732-pad,hand-20140213_200653
913.0,1399.0,5.0,5.0,0.0,-1.0,20140213_194150352-pad,hand-20140213_200653
958.0,1410.0,5.0,5.0,0.0,-1.0,20140213_194150863-pad,hand-20140213_200653
990.0,1663.0,5.0,5.0,0.0,-1.0,20140213_194151392-pad,hand-20140213_200653
951.0,1630.0,5.0,5.0,0.0,-1.0,20140213_194151902-pad,hand-20140213_200653
926.0,1137.0,6.0,5.0,0.0,-1.0,20140213_194152442-pad,hand-20140213_200653
964.0,1212.0,5.0,5.0,0.0,-1.0,20140213_194152942-pad,hand-20140213_200653
711.0,1149.0,6.0,6.0,0.0,-1.0,20140213_194153542-pad,hand-20140213_200653
644.0,1235.0,5.0,5.0,0.0,-1.0,20140213_194156672-pad,hand-20140213_200653
424.0,1152.0,5.0,5.0,0.0,-1.0,20140213_194157272-pad,hand-20140213_200653
366.0,1153.0,6.0,6.0,0.0,-1.0,20140213_194157781-pad,hand-20140213_200653
207.0,1185.0,6.0,5.0,0.0,-1.0,20140213_194158352-pad,hand-20140213_200653
146.0,1202.0,5.0,5.0,0.0,-1.0,20140213_194159342-pad,hand-20140213_200653
177.0,855.0,6.0,6.0,0.0,-1.0,20140213_194159813-pad,hand-20140213_200653
155.0,917.0,6.0,6.0,0.0,-1.0,20140213_194200282-pad,hand-20140213_200653
410.0,926.0,5.0,5.0,0.0,-1.0,20140213_194200752-pad,hand-20140213_200653
437.0,924.0,5.0,5.0,0.0,-1.0,20140213_194201222-pad,hand-20140213_200653
676.0,872.0,5.0,5.0,0.0,-1.0,20140213_194201572-pad,hand-20140213_200653
700.0,934.0,5.0,5.0,0.0,-1.0,20140213_194202032-pad,hand-20140213_200653
936.0,902.0,5.0,5.0,0.0,-1.0,20140213_194202372-pad,hand-20140213_200653
941.0,927.0,5.0,5.0,0.0,-1.0,20140213_194202812-pad,hand-20140213_200653
939.0,725.0,5.0,5.0,0.0,-1.0,20140213_194203282-pad,hand-20140213_200653
967.0,665.0,5.0,5.0,0.0,-1.0,20140213_194203683-pad,hand-20140213_200653
686.0,707.0,5.0,5.0,0.0,-1.0,20140213_194204102-pad,hand-20140213_200653
683.0,644.0,5.0,5.0,0.0,-1.0,20140213_194204502-pad,hand-20140213_200653
461.0,732.0,5.0,5.0,0.0,-1.0,20140213_194204962-pad,hand-20140213_200653
424.0,695.0,5.0,5.0,0.0,-1.0,20140213_194205422-pad,hand-20140213_200653
201.0,695.0,5.0,5.0,0.0,-1.0,20140213_194206332-pad,hand-20140213_200653
142.0,692.0,5.0,5.0,0.0,-1.0,20140213_194206792-pad,hand-20140213_200653
650.0,383.0,5.0,5.0,0.0,-1.0,20140213_194207342-pad,hand-20140213_200653
709.0,415.0,5.0,5.0,0.0,-1.0,20140213_194207782-pad,hand-20140213_200653
931.0,430.0,5.0,5.0,0.0,-1.0,20140213_194208282-pad,hand-20140213_200653
942.0,370.0,5.0,5.0,0.0,-1.0,20140213_194208771-pad,hand-20140213_200653
368.0,460.0,6.0,6.0,0.0,-1.0,20140213_194209301-pad,hand-20140213_200653
371.0,431.0,6.0,5.0,0.0,-1.0,20140213_194209841-pad,hand-20140213_200653
179.0,432.0,5.0,5.0,0.0,-1.0,20140213_194210343-pad,hand-20140213_200653
73.0,406.0,5.0,5.0,0.0,-1.0,20140213_194210901-pad,hand-20140213_200653
113.0,214.0,5.0,5.0,0.0,-1.0,20140213_194211442-pad,hand-20140213_200653
70.0,112.0,6.0,5.0,0.0,-1.0,20140213_194211972-pad,hand-20140213_200653
338.0,134.0,5.0,5.0,0.0,-1.0,20140213_194212442-pad,hand-20140213_200653
369.0,120.0,5.0,5.0,0.0,-1.0,20140213_194212952-pad,hand-20140213_200653
650.0,127.0,5.0,5.0,0.0,-1.0,20140213_194213402-pad,hand-20140213_200653
696.0,170.0,5.0,5.0,0.0,-1.0,20140213_194213851-pad,hand-20140213_200653
958.0,147.0,5.0,5.0,0.0,-1.0,20140213_194214372-pad,hand-20140213_200653
923.0,114.0,5.0,5.0,0.0,-1.0,20140213_194214921-pad,hand-20140213_200653
120.0,1604.0,5.0,5.0,0.0,-1.0,20140213_194217273-pad,hand-20140213_200653
141.0,1668.0,5.0,5.0,0.0,-1.0,20140213_194217793-pad,hand-20140213_200653
332.0,1630.0,5.0,5.0,0.0,-1.0,20140213_194218322-pad,hand-20140213_200653
421.0,1608.0,5.0,5.0,0.0,-1.0,20140213_194219262-pad,hand-20140213_200653
634.0,1651.0,5.0,5.0,0.0,-1.0,20140213_194219712-pad,hand-20140213_200653
689.0,1651.0,5.0,4.0,0.0,-1.0,20140213_194220222-pad,hand-20140213_200653
920.0,1642.0,5.0,5.0,0.0,-1.0,20140213_194220712-pad,hand-20140213_200653
956.0,1661.0,5.0,5.0,0.0,-1.0,20140213_194221162-pad,hand-20140213_200653
940.0,1372.0,5.0,5.0,0.0,-1.0,20140213_194221633-pad,hand-20140213_200653
882.0,1436.0,5.0,5.0,0.0,-1.0,20140213_194222082-pad,hand-20140213_200653
654.0,1427.0,5.0,5.0,0.0,-1.0,20140213_194222582-pad,hand-20140213_200653
716.0,1371.0,5.0,5.0,0.0,-1.0,20140213_194223062-pad,hand-20140213_200653
465.0,1411.0,5.0,5.0,0.0,-1.0,20140213_194223452-pad,hand-20140213_200653
440.0,1433.0,5.0,5.0,0.0,-1.0,20140213_194223931-pad,hand-20140213_200653
174.0,1444.0,5.0,5.0,0.0,-1.0,20140213_194224392-pad,hand-20140213_200653
124.0,1429.0,5.0,5.0,0.0,-1.0,20140213_194224863-pad,hand-20140213_200653
167.0,1203.0,6.0,6.0,0.0,-1.0,20140213_194225352-pad,hand-20140213_200653
163.0,1086.0,5.0,5.0,0.0,-1.0,20140213_194225852-pad,hand-20140213_200653
418.0,1134.0,5.0,5.0,0.0,-1.0,20140213_194226312-pad,hand-20140213_200653
390.0,1246.0,5.0,5.0,0.0,-1.0,20140213_194226831-pad,hand-20140213_200653
634.0,1183.0,5.0,5.0,0.0,-1.0,20140213_194227353-pad,hand-20140213_200653
713.0,1166.0,5.0,5.0,0.0,-1.0,20140213_194227881-pad,hand-20140213_200653
1031.0,1187.0,8.0,5.0,0.0,-1.0,20140213_194228372-pad,hand-20140213_200653
933.0,1184.0,5.0,5.0,0.0,-1.0,20140213_194228832-pad,hand-20140213_200653
873.0,914.0,6.0,6.0,0.0,-1.0,20140213_194229323-pad,hand-20140213_200653
952.0,999.0,5.0,5.0,0.0,-1.0,20140213_194229822-pad,hand-20140213_200653
921.0,668.0,6.0,6.0,0.0,-1.0,20140213_194230313-pad,hand-20140213_200653
968.0,659.0,6.0,5.0,0.0,-1.0,20140213_194230742-pad,hand-20140213_200653
684.0,938.0,6.0,6.0,0.0,-1.0,20140213_194231172-pad,hand-20140213_200653
684.0,926.0,6.0,6.0,0.0,-1.0,20140213_194231723-pad,hand-20140213_200653
641.0,697.0,6.0,6.0,0.0,-1.0,20140213_194232262-pad,hand-20140213_200653
722.0,584.0,5.0,5.0,0.0,-1.0,20140213_194232712-pad,hand-20140213_200653
468.0,889.0,6.0,5.0,0.0,-1.0,20140213_194233102-pad,hand-20140213_200653
393.0,908.0,5.0,5.0,0.0,-1.0,20140213_194233693-pad,hand-20140213_200653
153.0,847.0,5.0,5.0,0.0,-1.0,20140213_194234272-pad,hand-20140213_200653
167.0,919.0,6.0,5.0,0.0,-1.0,20140213_194234731-pad,hand-20140213_200653
183.0,670.0,6.0,6.0,0.0,-1.0,20140213_194235282-pad,hand-20140213_200653
143.0,646.0,6.0,6.0,0.0,-1.0,20140213_194235812-pad,hand-20140213_200653
428.0,619.0,6.0,6.0,0.0,-1.0,20140213_194236382-pad,hand-20140213_200653
426.0,590.0,5.0,5.0,0.0,-1.0,20140213_194236932-pad,hand-20140213_200653
424.0,347.0,6.0,6.0,0.0,-1.0,20140213_194237552-pad,hand-20140213_200653
407.0,387.0,6.0,6.0,0.0,-1.0,20140213_194238303-pad,hand-20140213_200653
190.0,433.0,6.0,5.0,0.0,-1.0,20140213_194240283-pad,hand-20140213_200653
160.0,428.0,6.0,6.0,0.0,-1.0,20140213_194240793-pad,hand-20140213_200653
679.0,433.0,6.0,6.0,0.0,-1.0,20140213_194241402-pad,hand-20140213_200653
750.0,439.0,5.0,4.0,0.0,-1.0,20140213_194241993-pad,hand-20140213_200653
949.0,392.0,5.0,5.0,0.0,-1.0,20140213_194242792-pad,hand-20140213_200653
976.0,329.0,6.0,6.0,0.0,-1.0,20140213_194243312-pad,hand-20140213_200653
892.0,137.0,6.0,6.0,0.0,-1.0,20140213_194244152-pad,hand-20140213_200653
956.0,71.0,6.0,6.0,0.0,-1.0,20140213_194244922-pad,hand-20140213_200653
626.0,169.0,6.0,6.0,0.0,-1.0,20140213_194245662-pad,hand-20140213_200653
654.0,102.0,5.0,5.0,0.0,-1.0,20140213_194248322-pad,hand-20140213_200653
415.0,141.0,5.0,5.0,0.0,-1.0,20140213_194248932-pad,hand-20140213_200653
364.0,177.0,6.0,5.0,0.0,-1.0,20140213_194249383-pad,hand-20140213_200653
140.0,190.0,5.0,5.0,0.0,-1.0,20140213_194249892-pad,hand-20140213_200653
96.0,173.0,5.0,5.0,0.0,-1.0,20140213_194250532-pad,hand-20140213_200653
97.0,1596.0,6.0,5.0,0.0,-1.0,20140213_194256331-pad,hand-20140213_200653
138.0,1668.0,5.0,5.0,0.0,-1.0,20140213_194256812-pad,hand-20140213_200653
131.0,1395.0,6.0,6.0,0.0,-1.0,20140213_194257573-pad,hand-20140213_200653
142.0,1429.0,5.0,5.0,0.0,-1.0,20140213_194258712-pad,hand-20140213_200653
119.0,1146.0,6.0,6.0,0.0,-1.0,20140213_194301212-pad,hand-20140213_200653
166.0,1092.0,6.0,6.0,0.0,-1.0,20140213_194301682-pad,hand-20140213_200653
197.0,911.0,6.0,6.0,0.0,-1.0,20140213_194302181-pad,hand-20140213_200653
146.0,979.0,6.0,5.0,0.0,-1.0,20140213_194302572-pad,hand-20140213_200653
147.0,644.0,6.0,6.0,0.0,-1.0,20140213_194303033-pad,hand-20140213_200653
181.0,601.0,7.0,7.0,0.0,-1.0,20140213_194303433-pad,hand-20140213_200653
192.0,361.0,6.0,6.0,0.0,-1.0,20140213_194303881-pad,hand-20140213_200653
135.0,440.0,6.0,6.0,0.0,-1.0,20140213_194304331-pad,hand-20140213_200653
156.0,85.0,6.0,6.0,0.0,-1.0,20140213_194304932-pad,hand-20140213_200653
143.0,155.0,6.0,6.0,0.0,-1.0,20140213_194305462-pad,hand-20140213_200653
387.0,139.0,6.0,6.0,0.0,-1.0,20140213_194305901-pad,hand-20140213_200653
416.0,190.0,6.0,6.0,0.0,-1.0,20140213_194307352-pad,hand-20140213_200653
673.0,185.0,6.0,6.0,0.0,-1.0,20140213_194307793-pad,hand-20140213_200653
775.0,304.0,4.0,4.0,0.0,-1.0,20140213_194308012-pad,hand-20140213_200653
671.0,138.0,5.0,5.0,0.0,-1.0,20140213_194308272-pad,hand-20140213_200653
650.0,353.0,5.0,5.0,0.0,-1.0,20140213_194308802-pad,hand-20140213_200653
935.0,157.0,5.0,5.0,0.0,-1.0,20140213_194309272-pad,hand-20140213_200653
981.0,257.0,4.0,3.0,0.0,-1.0,20140213_194309932-pad,hand-20140213_200653
965.0,664.0,4.0,4.0,0.0,-1.0,20140213_194310803-pad,hand-20140213_200653
607.0,659.0,6.0,6.0,0.0,-1.0,20140213_194311152-pad,hand-20140213_200653
361.0,701.0,6.0,6.0,0.0,-1.0,20140213_194311353-pad,hand-20140213_200653
457.0,369.0,6.0,6.0,0.0,-1.0,20140213_194311793-pad,hand-20140213_200653
409.0,593.0,6.0,6.0,0.0,-1.0,20140213_194312202-pad,hand-20140213_200653
711.0,576.0,6.0,5.0,0.0,-1.0,20140213_194312602-pad,hand-20140213_200653
1011.0,641.0,6.0,5.0,0.0,-1.0,20140213_194313011-pad,hand-20140213_200653
900.0,429.0,5.0,5.0,0.0,-1.0,20140213_194313372-pad,hand-20140213_200653
921.0,167.0,6.0,6.0,0.0,-1.0,20140213_194313721-pad,hand-20140213_200653
365.0,411.0,6.0,6.0,0.0,-1.0,20140213_194314071-pad,hand-20140213_200653
385.0,914.0,6.0,6.0,0.0,-1.0,20140213_194314512-pad,hand-20140213_200653
375.0,942.0,6.0,6.0,0.0,-1.0,20140213_194314901-pad,hand-20140213_200653
646.0,882.0,6.0,6.0,0.0,-1.0,20140213_194315292-pad,hand-20140213_200653
730.0,925.0,5.0,5.0,0.0,-1.0,20140213_194316072-pad,hand-20140213_200653
681.0,1183.0,5.0,5.0,0.0,-1.0,20140213_194316912-pad,hand-20140213_200653
644.0,1288.0,5.0,5.0,0.0,-1.0,20140213_194317472-pad,hand-20140213_200653
669.0,1166.0,6.0,5.0,0.0,-1.0,20140213_194318371-pad,hand-20140213_200653
625.0,1459.0,6.0,5.0,0.0,-1.0,20140213_194318941-pad,hand-20140213_200653
417.0,1115.0,6.0,6.0,0.0,-1.0,20140213_194319511-pad,hand-20140213_200653
425.0,1210.0,5.0,5.0,0.0,-1.0,20140213_194320422-pad,hand-20140213_200653
434.0,1453.0,5.0,5.0,0.0,-1.0,20140213_194320943-pad,hand-20140213_200653
432.0,1357.0,5.0,5.0,0.0,-1.0,20140213_194321393-pad,hand-20140213_200653
424.0,1623.0,5.0,5.0,0.0,-1.0,20140213_194321901-pad,hand-20140213_200653
423.0,1741.0,5.0,5.0,0.0,-1.0,20140213_194322312-pad,hand-20140213_200653
604.0,1642.0,6.0,5.0,0.0,-1.0,20140213_194322792-pad,hand-20140213_200653
666.0,1656.0,5.0,5.0,0.0,-1.0,20140213_194323243-pad,hand-20140213_200653
954.0,887.0,6.0,5.0,0.0,-1.0,20140213_194323882-pad,hand-20140213_200653
941.0,959.0,5.0,5.0,0.0,-1.0,20140213_194324543-pad,hand-20140213_200653
988.0,1115.0,5.0,5.0,0.0,-1.0,20140213_194325012-pad,hand-20140213_200653
995.0,1255.0,5.0,4.0,0.0,-1.0,20140213_194325513-pad,hand-20140213_200653
948.0,1424.0,5.0,5.0,0.0,-1.0,20140213_194325982-pad,hand-20140213_200653
995.0,1414.0,6.0,5.0,0.0,-1.0,20140213_194326562-pad,hand-20140213_200653
966.0,1683.0,5.0,5.0,0.0,-1.0,20140213_194327052-pad,hand-20140213_200653
968.0,1687.0,5.0,4.0,0.0,-1.0,20140213_194327512-pad,hand-20140213_200653
187.0,1649.0,5.0,5.0,0.0,-1.0,20140213_194332182-pad,hand-20140213_200653
256.0,1204.0,6.0,6.0,0.0,-1.0,20140213_194332751-pad,hand-20140213_200653
178.0,1133.0,6.0,6.0,0.0,-1.0,20140213_194333452-pad,hand-20140213_200653
116.0,1631.0,5.0,5.0,0.0,-1.0,20140213_194334042-pad,hand-20140213_200653
167.0,1457.0,5.0,5.0,0.0,-1.0,20140213_194334631-pad,hand-20140213_200653
173.0,1479.0,5.0,5.0,0.0,-1.0,20140213_194335072-pad,hand-20140213_200653
412.0,1185.0,5.0,5.0,0.0,-1.0,20140213_194335572-pad,hand-20140213_200653
466.0,1203.0,5.0,4.0,0.0,-1.0,20140213_194336012-pad,hand-20140213_200653
701.0,1171.0,5.0,5.0,0.0,-1.0,20140213_194336482-pad,hand-20140213_200653
714.0,1176.0,5.0,5.0,0.0,-1.0,20140213_194336991-pad,hand-20140213_200653
450.0,1437.0,5.0,5.0,0.0,-1.0,20140213_194337503-pad,hand-20140213_200653
470.0,984.0,6.0,6.0,0.0,-1.0,20140213_194338001-pad,hand-20140213_200653
421.0,939.0,5.0,5.0,0.0,-1.0,20140213_194339232-pad,hand-20140213_200653
723.0,433.0,5.0,5.0,0.0,-1.0,20140213_194339854-pad,hand-20140213_200653
363.0,1445.0,5.0,5.0,0.0,-1.0,20140213_194340701-pad,hand-20140213_200653
403.0,1653.0,5.0,5.0,0.0,-1.0,20140213_194341282-pad,hand-20140213_200653
440.0,1678.0,5.0,5.0,0.0,-1.0,20140213_194341762-pad,hand-20140213_200653
627.0,1438.0,6.0,5.0,0.0,-1.0,20140213_194342232-pad,hand-20140213_200653
767.0,1461.0,4.0,4.0,0.0,-1.0,20140213_194342712-pad,hand-20140213_200653
663.0,913.0,6.0,5.0,0.0,-1.0,20140213_194343302-pad,hand-20140213_200653
688.0,912.0,5.0,5.0,0.0,-1.0,20140213_194343802-pad,hand-20140213_200653
724.0,706.0,5.0,5.0,0.0,-1.0,20140213_194344241-pad,hand-20140213_200653
715.0,647.0,5.0,5.0,0.0,-1.0,20140213_194344812-pad,hand-20140213_200653
694.0,1662.0,5.0,5.0,0.0,-1.0,20140213_194345353-pad,hand-20140213_200653
722.0,1681.0,5.0,5.0,0.0,-1.0,20140213_194345832-pad,hand-20140213_200653
947.0,1219.0,5.0,5.0,0.0,-1.0,20140213_194346322-pad,hand-20140213_200653
988.0,1170.0,5.0,5.0,0.0,-1.0,20140213_194346813-pad,hand-20140213_200653
1007.0,931.0,7.0,5.0,0.0,-1.0,20140213_194347272-pad,hand-20140213_200653
1012.0,902.0,6.0,5.0,0.0,-1.0,20140213_194347712-pad,hand-20140213_200653
949.0,694.0,6.0,5.0,0.0,-1.0,20140213_194348332-pad,hand-20140213_200653
988.0,688.0,6.0,5.0,0.0,-1.0,20140213_194348823-pad,hand-20140213_200653
950.0,470.0,5.0,5.0,0.0,-1.0,20140213_194349282-pad,hand-20140213_200653
984.0,433.0,5.0,5.0,0.0,-1.0,20140213_194349793-pad,hand-20140213_200653
956.0,173.0,5.0,5.0,0.0,-1.0,20140213_194350352-pad,hand-20140213_200653
1013.0,103.0,6.0,6.0,0.0,-1.0,20140213_194350872-pad,hand-20140213_200653
914.0,1501.0,5.0,5.0,0.0,-1.0,20140213_194351371-pad,hand-20140213_200653
944.0,1489.0,5.0,5.0,0.0,-1.0,20140213_194351822-pad,hand-20140213_200653
930.0,1667.0,5.0,5.0,0.0,-1.0,20140213_194352342-pad,hand-20140213_200653
1006.0,1634.0,6.0,5.0,0.0,-1.0,20140213_194353263-pad,hand-20140213_200653
403.0,625.0,6.0,6.0,0.0,-1.0,20140213_194353712-pad,hand-20140213_200653
423.0,677.0,6.0,6.0,0.0,-1.0,20140213_194354111-pad,hand-20140213_200653
173.0,632.0,6.0,6.0,0.0,-1.0,20140213_194354722-pad,hand-20140213_200653
151.0,653.0,6.0,6.0,0.0,-1.0,20140213_194355141-pad,hand-20140213_200653
161.0,946.0,6.0,6.0,0.0,-1.0,20140213_194355552-pad,hand-20140213_200653
143.0,894.0,6.0,5.0,0.0,-1.0,20140213_194356052-pad,hand-20140213_200653
415.0,428.0,6.0,5.0,0.0,-1.0,20140213_194356502-pad,hand-20140213_200653
433.0,411.0,5.0,5.0,0.0,-1.0,20140213_194356962-pad,hand-20140213_200653
241.0,425.0,6.0,6.0,0.0,-1.0,20140213_194357352-pad,hand-20140213_200653
169.0,425.0,5.0,5.0,0.0,-1.0,20140213_194357792-pad,hand-20140213_200653
437.0,160.0,6.0,6.0,0.0,-1.0,20140213_194358422-pad,hand-20140213_200653
357.0,206.0,6.0,6.0,0.0,-1.0,20140213_194359362-pad,hand-20140213_200653
692.0,200.0,5.0,5.0,0.0,-1.0,20140213_194359733-pad,hand-20140213_200653
703.0,117.0,5.0,5.0,0.0,-1.0,20140213_194400273-pad,hand-20140213_200653
227.0,212.0,6.0,6.0,0.0,-1.0,20140213_194400662-pad,hand-20140213_200653
151.0,159.0,6.0,6.0,0.0,-1.0,20140213_194401211-pad,hand-20140213_200653
203.0,1701.0,5.0,5.0,0.0,-1.0,20140213_194408682-pad,hand-20140213_200653
108.0,1654.0,5.0,5.0,0.0,-1.0,20140213_194409242-pad,hand-20140213_200653
407.0,1426.0,5.0,5.0,0.0,-1.0,20140213_194409732-pad,hand-20140213_200653
465.0,1450.0,5.0,4.0,0.0,-1.0,20140213_194410252-pad,hand-20140213_200653
659.0,1181.0,5.0,5.0,0.0,-1.0,20140213_194410712-pad,hand-20140213_200653
645.0,780.0,6.0,6.0,0.0,-1.0,20140213_194411412-pad,hand-20140213_200653
816.0,280.0,4.0,4.0,0.0,-1.0,20140213_194411471-pad,hand-20140213_200653
691.0,926.0,5.0,5.0,0.0,-1.0,20140213_194412851-pad,hand-20140213_200653
698.0,1213.0,5.0,5.0,0.0,-1.0,20140213_194413521-pad,hand-20140213_200653
1079.0,0.0,4.0,4.0,0.0,-1.0,20140213_194414582-pad,hand-20140213_200653
932.0,150.0,5.0,5.0,0.0,-1.0,20140213_194416061-pad,hand-20140213_200653
937.0,412.0,5.0,5.0,0.0,-1.0,20140213_194416822-pad,hand-20140213_200653
139.0,138.0,6.0,5.0,0.0,-1.0,20140213_194417882-pad,hand-20140213_200653
123.0,168.0,5.0,5.0,0.0,-1.0,20140213_194418403-pad,hand-20140213_200653
396.0,409.0,6.0,6.0,0.0,-1.0,20140213_194418992-pad,hand-20140213_200653
383.0,897.0,5.0,5.0,0.0,-1.0,20140213_194444932-pad,hand-20140213_200653
421.0,413.0,6.0,5.0,0.0,-1.0,20140213_194445423-pad,hand-20140213_200653
711.0,1447.0,5.0,5.0,0.0,-1.0,20140213_194446461-pad,hand-20140213_200653
707.0,1429.0,4.0,4.0,0.0,-1.0,20140213_194447133-pad,hand-20140213_200653
104.0,161.0,4.0,3.0,0.0,-1.0,20140213_194855792-knuckle,hand-20140213_200653
104.0,551.0,4.0,3.0,0.0,-1.0,20140213_194856472-knuckle,hand-20140213_200653
